LoanID,LoanAmount,Income,Age,CreditScore,ExistingEMI,EmploymentStatus,Tenure,MaritalStatus,Dependents,RepaymentHistory,Purpose,Stage,DelinquencyCount12M,DefaultStatus
19129,473239,19492,53,318,16120,Retired,40,Single,1,Average,Car Loan,Lead,1,0
19130,249437,38629,51,485,8670,Retired,48,Married,2,Poor,Business Loan,Disbursement,1,1
19131,766299,23512,30,786,10422,Employed,46,Divorced,0,Average,Personal Loan,File,2,0
19132,871572,6954,30,664,276,Self-Employed,43,Widowed,1,Good,Home Loan,File,2,0
19133,687561,3112,59,328,19919,Self-Employed,19,Divorced,1,Good,Car Loan,Lead,1,0
19134,860010,3112,25,757,19410,Self-Employed,32,Married,4,Good,Home Loan,File,1,0
19135,54966,18733,38,700,5817,Self-Employed,27,Widowed,4,Good,Car Loan,Disbursement,1,0
19136,190846,38730,53,842,5998,Retired,47,Married,1,Good,Home Loan,Sanction,0,0
19137,277530,20307,38,468,1376,Unemployed,19,Divorced,1,Good,Business Loan,Lead,0,0
19138,606516,26443,32,775,5601,Unemployed,46,Single,1,Good,Home Loan,File,0,0
19139,151297,25712,45,393,15825,Unemployed,21,Widowed,3,Good,Business Loan,Disbursement,4,0
19140,414909,2042,47,776,3089,Employed,32,Married,0,Good,Personal Loan,Sanction,2,0
19141,339341,7877,61,504,19136,Retired,16,Married,1,Average,Car Loan,Sanction,0,0
19142,48021,28881,29,618,2905,Self-Employed,58,Single,2,Poor,Business Loan,Disbursement,0,0
19143,386059,7974,33,325,15218,Unemployed,58,Single,1,Good,Business Loan,File,1,0
19144,154333,17518,42,599,13743,Self-Employed,26,Widowed,2,Good,Car Loan,Sanction,1,0
19145,425594,17491,22,629,11661,Employed,6,Married,1,Good,Business Loan,File,3,0
19146,908606,34344,59,472,5590,Employed,6,Widowed,1,Good,Home Loan,Lead,2,0
19147,781934,15356,35,510,3118,Employed,12,Single,2,Good,Car Loan,Lead,4,0
19148,91755,32213,43,507,12808,Employed,48,Married,1,Good,Business Loan,Sanction,1,0
19149,934441,14817,33,725,19868,Unemployed,34,Married,1,Poor,Business Loan,Disbursement,3,0
19150,71330,13560,40,392,11888,Self-Employed,12,Widowed,1,Good,Personal Loan,File,2,0
19151,707726,17860,33,524,6159,Employed,49,Single,2,Good,Personal Loan,Disbursement,3,0
19152,863754,18896,47,837,8458,Retired,31,Single,2,Good,Car Loan,File,2,0
19153,893750,24497,62,549,18487,Employed,17,Divorced,0,Average,Car Loan,File,4,0
19154,962664,18566,37,785,5419,Unemployed,24,Widowed,1,Good,Personal Loan,Sanction,3,0
19155,574601,18258,51,324,14320,Unemployed,53,Widowed,3,Good,Business Loan,Disbursement,3,0
19156,239729,36869,46,742,450,Employed,13,Single,2,Good,Personal Loan,Lead,1,0
19157,762071,18543,42,685,10786,Employed,50,Widowed,0,Good,Business Loan,Lead,0,0
19158,294176,32679,61,438,13814,Self-Employed,35,Divorced,2,Average,Business Loan,Sanction,0,0
19159,490179,7568,52,519,14632,Retired,49,Widowed,4,Good,Personal Loan,File,0,0
19160,153430,21052,42,431,9376,Self-Employed,49,Single,3,Good,Home Loan,File,3,0
19161,853142,38148,48,729,18215,Self-Employed,29,Divorced,0,Average,Home Loan,Sanction,1,0
19162,362470,21499,62,365,5783,Self-Employed,58,Widowed,4,Good,Business Loan,File,1,0
19163,353301,26776,21,783,4650,Self-Employed,12,Married,3,Good,Car Loan,Disbursement,0,0
19164,447037,3307,24,688,9294,Self-Employed,57,Married,4,Good,Business Loan,File,4,0
19165,33365,12386,36,711,13540,Unemployed,19,Single,2,Good,Car Loan,Lead,1,0
19166,280333,23943,63,564,16933,Unemployed,17,Single,2,Good,Business Loan,Sanction,2,0
19167,474965,13667,43,680,354,Self-Employed,58,Married,2,Good,Personal Loan,Lead,2,0
19168,536536,23190,58,485,19603,Retired,24,Divorced,4,Good,Car Loan,Sanction,4,0
19169,9369,11961,61,547,14641,Unemployed,50,Single,1,Good,Personal Loan,Disbursement,1,0
19170,461979,21639,56,606,1288,Retired,56,Married,2,Good,Business Loan,File,4,0
19171,930554,37362,34,724,4075,Employed,43,Widowed,0,Good,Car Loan,File,2,0
19172,820037,19616,63,698,11009,Retired,28,Married,3,Good,Personal Loan,File,4,0
19173,841048,6967,63,331,16244,Self-Employed,20,Widowed,0,Good,Home Loan,Sanction,2,0
19174,452695,18465,23,356,14722,Unemployed,55,Divorced,1,Good,Business Loan,Lead,1,0
19175,370863,14182,21,412,15078,Employed,43,Widowed,2,Good,Personal Loan,Sanction,2,0
19176,176955,21929,64,420,1714,Retired,16,Divorced,3,Good,Home Loan,Sanction,0,0
19177,562343,24830,36,477,8892,Self-Employed,49,Married,4,Good,Personal Loan,File,3,0
19178,729091,22685,28,603,11873,Unemployed,44,Widowed,3,Average,Personal Loan,Sanction,4,0
19179,383824,18478,21,743,4610,Unemployed,29,Single,4,Good,Home Loan,Sanction,3,0
19180,274594,32071,41,817,11351,Self-Employed,37,Divorced,4,Good,Home Loan,Lead,3,0
19181,138997,34904,22,622,5586,Retired,57,Widowed,2,Poor,Home Loan,File,3,0
19182,478267,17988,32,725,9332,Retired,39,Married,1,Good,Car Loan,Lead,4,0
19183,55272,33422,34,425,42,Self-Employed,56,Divorced,1,Good,Home Loan,Lead,3,0
19184,10310,12441,42,708,926,Retired,32,Single,2,Good,Business Loan,File,1,0
19185,36817,31614,40,551,8694,Unemployed,32,Widowed,1,Good,Personal Loan,Lead,1,0
19186,513350,17609,37,646,833,Employed,30,Widowed,2,Good,Personal Loan,Lead,4,0
19187,491160,5670,27,799,3326,Unemployed,51,Divorced,4,Good,Business Loan,Disbursement,1,0
19188,442744,11537,41,476,540,Employed,32,Single,4,Good,Personal Loan,Sanction,3,0
19189,978283,23028,54,462,407,Unemployed,57,Widowed,0,Good,Car Loan,Disbursement,3,0
19190,745176,11191,42,434,3546,Retired,20,Widowed,3,Good,Home Loan,File,0,0
19191,87641,29813,42,406,908,Unemployed,22,Divorced,2,Poor,Personal Loan,Sanction,0,1
19192,744443,11216,41,404,11723,Retired,40,Single,2,Poor,Business Loan,File,0,1
19193,736670,16255,33,434,5868,Unemployed,22,Divorced,4,Good,Home Loan,Sanction,0,0
19194,544745,23841,26,836,7169,Self-Employed,51,Widowed,4,Good,Car Loan,Sanction,4,0
19195,47311,14578,45,770,10317,Unemployed,43,Divorced,2,Good,Business Loan,Lead,4,0
19196,926484,22550,64,519,9520,Retired,50,Single,2,Good,Business Loan,Disbursement,0,0
19197,156958,6203,51,803,3146,Unemployed,52,Divorced,4,Average,Car Loan,Sanction,1,0
19198,475328,36601,45,350,7417,Unemployed,32,Divorced,1,Good,Business Loan,Sanction,4,0
19199,449093,7384,52,598,12779,Self-Employed,27,Single,0,Good,Car Loan,Lead,2,0
19200,652861,37018,49,344,10008,Employed,41,Widowed,2,Average,Personal Loan,Disbursement,0,0
19201,364571,22018,55,342,9114,Employed,51,Divorced,0,Good,Business Loan,Lead,0,0
19202,827613,28074,32,477,11432,Employed,28,Widowed,0,Good,Car Loan,Sanction,1,0
19203,169334,8119,36,399,10921,Unemployed,52,Widowed,1,Good,Car Loan,File,2,0
19204,923451,18952,29,743,5379,Employed,23,Single,0,Poor,Business Loan,File,2,0
19205,398238,39969,33,587,14035,Self-Employed,10,Single,2,Poor,Car Loan,File,3,0
19206,792560,30835,32,336,15956,Retired,52,Divorced,4,Good,Personal Loan,File,1,0
19207,608810,23409,46,797,18465,Unemployed,39,Widowed,0,Poor,Business Loan,File,4,0
19208,168394,19676,35,655,10768,Employed,34,Widowed,2,Good,Business Loan,Disbursement,4,0
19209,53929,31878,24,678,12748,Unemployed,11,Divorced,1,Good,Personal Loan,File,2,0
19210,610984,6275,30,465,16942,Employed,30,Widowed,0,Good,Home Loan,Lead,4,0
19211,382389,34733,64,777,6453,Retired,25,Married,3,Good,Personal Loan,File,1,0
19212,801240,9963,58,734,17111,Unemployed,57,Widowed,1,Good,Home Loan,Sanction,4,0
19213,624436,4645,32,809,11781,Unemployed,7,Widowed,1,Good,Car Loan,Lead,1,0
19214,451098,9837,42,490,4253,Unemployed,16,Single,2,Good,Business Loan,Lead,4,0
19215,813157,17404,58,634,11903,Unemployed,16,Married,2,Average,Home Loan,Sanction,2,0
19216,339678,27107,50,306,17899,Self-Employed,10,Divorced,4,Good,Personal Loan,File,1,0
19217,307094,33150,35,532,5088,Employed,55,Married,2,Good,Business Loan,Sanction,0,0
19218,749314,9525,56,474,4192,Retired,55,Married,4,Poor,Business Loan,Lead,3,1
19219,88576,27550,25,307,17076,Unemployed,39,Widowed,0,Good,Car Loan,Lead,2,0
19220,25557,39087,24,386,3302,Self-Employed,43,Divorced,0,Good,Home Loan,Sanction,3,0
19221,551113,8953,46,714,17395,Retired,58,Widowed,4,Good,Home Loan,Disbursement,2,0
19222,276142,30730,63,635,1383,Unemployed,20,Widowed,1,Average,Car Loan,Lead,3,0
19223,41080,39895,39,598,11061,Retired,59,Single,4,Good,Business Loan,File,1,0
19224,788103,23304,34,349,16854,Retired,14,Married,4,Average,Personal Loan,Lead,2,0
19225,193869,31077,47,482,2561,Unemployed,43,Divorced,0,Good,Car Loan,Disbursement,2,0
19226,676162,30119,58,448,19591,Employed,53,Widowed,4,Poor,Car Loan,Disbursement,0,1
19227,933671,26987,46,609,2385,Employed,44,Single,3,Good,Business Loan,File,4,0
19228,498844,8038,62,350,14557,Retired,9,Divorced,4,Average,Home Loan,Disbursement,4,0
19229,571695,4775,43,758,15047,Unemployed,53,Single,3,Average,Home Loan,File,2,0
19230,125283,9477,62,607,11958,Self-Employed,19,Widowed,4,Good,Business Loan,Disbursement,1,0
19231,18338,8374,22,556,18361,Employed,23,Widowed,1,Good,Personal Loan,Sanction,1,0
19232,605577,4283,33,565,3738,Retired,31,Divorced,1,Good,Home Loan,Disbursement,4,0
19233,469736,19046,32,505,10623,Employed,8,Widowed,0,Good,Home Loan,Lead,2,0
19234,679255,15891,57,467,16026,Unemployed,21,Divorced,0,Poor,Business Loan,Disbursement,2,1
19235,183982,22525,60,661,3911,Self-Employed,58,Widowed,3,Good,Home Loan,Disbursement,3,0
19236,922461,2751,56,497,1445,Retired,18,Married,2,Good,Home Loan,Sanction,4,0
19237,114367,16491,23,405,6785,Unemployed,30,Divorced,3,Good,Car Loan,File,1,0
19238,333042,29742,24,365,13911,Unemployed,43,Married,1,Good,Home Loan,Sanction,1,0
19239,925958,37922,51,584,7271,Unemployed,51,Widowed,3,Good,Home Loan,Sanction,2,0
19240,646774,26228,61,671,15236,Employed,33,Divorced,4,Good,Business Loan,Sanction,2,0
19241,353684,33628,48,420,10926,Unemployed,44,Widowed,2,Good,Personal Loan,Disbursement,3,0
19242,983301,20757,60,532,13529,Retired,59,Single,2,Good,Home Loan,Lead,1,0
19243,499775,12525,31,718,13939,Retired,34,Widowed,1,Good,Home Loan,Sanction,0,0
19244,743497,26790,63,838,11458,Employed,42,Single,3,Average,Business Loan,Sanction,2,0
19245,448853,12063,36,354,16721,Retired,24,Married,2,Good,Business Loan,File,3,0
19246,785343,31767,58,611,8844,Self-Employed,59,Single,0,Poor,Car Loan,Lead,3,0
19247,665709,7327,49,356,13396,Employed,9,Divorced,4,Good,Business Loan,Sanction,1,0
19248,916848,34501,35,462,1049,Self-Employed,46,Married,3,Good,Home Loan,File,2,0
19249,831395,36432,41,359,6096,Self-Employed,17,Married,1,Average,Personal Loan,Sanction,0,0
19250,998087,14644,34,430,17286,Employed,51,Single,0,Good,Car Loan,Disbursement,0,0
19251,405966,33097,36,495,12187,Employed,7,Single,3,Average,Personal Loan,Sanction,3,0
19252,362073,15627,47,600,5612,Employed,14,Married,3,Good,Personal Loan,File,0,0
19253,682823,28481,48,818,230,Unemployed,30,Widowed,0,Good,Home Loan,Lead,3,0
19254,604223,32794,34,700,4038,Employed,39,Married,2,Good,Home Loan,Sanction,3,0
19255,719152,31794,56,337,9525,Unemployed,38,Married,3,Good,Car Loan,Disbursement,1,0
19256,805118,33630,30,749,16889,Employed,29,Single,2,Average,Business Loan,Lead,2,0
19257,504555,7874,29,310,11140,Unemployed,45,Divorced,4,Good,Car Loan,File,2,0
19258,68528,3106,48,807,4021,Employed,13,Widowed,0,Good,Personal Loan,File,3,0
19259,629099,15893,34,588,3320,Self-Employed,21,Widowed,1,Good,Personal Loan,File,3,0
19260,513907,10419,39,739,8887,Employed,23,Single,2,Average,Car Loan,Lead,3,0
19261,289931,34427,33,657,14708,Unemployed,12,Married,2,Good,Car Loan,Lead,1,0
19262,937280,23024,57,802,14490,Self-Employed,51,Single,3,Good,Business Loan,File,0,0
19263,382757,26819,59,329,11342,Self-Employed,48,Single,2,Average,Business Loan,Sanction,1,0
19264,717787,24755,23,552,1129,Unemployed,22,Single,3,Average,Personal Loan,Lead,0,0
19265,789429,34660,27,716,10341,Unemployed,16,Widowed,4,Good,Personal Loan,Disbursement,1,0
19266,109887,30356,48,426,15445,Self-Employed,9,Divorced,4,Good,Home Loan,File,1,0
19267,66086,13724,34,785,14094,Unemployed,48,Divorced,4,Good,Business Loan,Sanction,1,0
19268,893663,11127,57,640,3294,Retired,36,Married,3,Good,Business Loan,Sanction,3,0
19269,260494,14669,42,751,8469,Employed,40,Married,0,Good,Car Loan,File,2,0
19270,513889,33935,51,784,272,Employed,10,Single,0,Good,Car Loan,Sanction,0,0
19271,592596,12878,21,756,18434,Unemployed,42,Widowed,2,Poor,Personal Loan,File,1,0
19272,282941,39705,32,335,8340,Retired,46,Single,1,Good,Personal Loan,Sanction,4,0
19273,272446,36644,44,806,19744,Unemployed,12,Married,1,Good,Home Loan,File,4,0
19274,461388,38800,50,428,12298,Self-Employed,34,Divorced,2,Average,Car Loan,File,1,0
19275,567347,4205,47,631,17694,Employed,12,Widowed,3,Good,Car Loan,Sanction,4,0
19276,136980,26401,36,622,11000,Retired,54,Married,2,Good,Car Loan,File,0,0
19277,720612,35314,41,636,19802,Self-Employed,40,Divorced,2,Good,Home Loan,File,1,0
19278,478875,26742,24,734,19616,Unemployed,17,Divorced,3,Good,Business Loan,Sanction,3,0
19279,148949,4069,22,577,16214,Unemployed,24,Married,3,Good,Personal Loan,Disbursement,4,0
19280,281383,33331,41,740,19260,Retired,46,Widowed,2,Good,Personal Loan,Lead,0,0
19281,32313,31519,27,483,16418,Unemployed,33,Widowed,3,Good,Home Loan,Disbursement,2,0
19282,47103,17971,57,704,19836,Unemployed,18,Widowed,1,Good,Business Loan,File,2,0
19283,184480,25114,27,363,4330,Retired,20,Single,2,Good,Home Loan,Sanction,3,0
19284,481467,34784,22,824,4630,Unemployed,57,Single,0,Average,Personal Loan,Lead,4,0
19285,93771,29282,32,527,15074,Unemployed,18,Single,4,Good,Personal Loan,Sanction,0,0
19286,131228,4809,21,797,2954,Retired,30,Divorced,4,Good,Personal Loan,File,2,0
19287,96665,29835,23,697,8620,Employed,10,Married,4,Good,Car Loan,Disbursement,2,0
19288,801966,10519,21,699,15243,Employed,30,Married,4,Good,Business Loan,File,1,0
19289,834492,26921,55,442,11765,Self-Employed,15,Widowed,0,Good,Personal Loan,File,1,0
19290,808621,4354,36,750,5230,Unemployed,49,Single,1,Average,Personal Loan,Lead,3,0
19291,919863,14463,28,655,5143,Employed,30,Divorced,4,Good,Business Loan,Disbursement,2,0
19292,615355,16648,41,774,3418,Employed,53,Divorced,2,Poor,Home Loan,File,2,0
19293,802399,17241,25,773,12996,Retired,17,Single,3,Average,Car Loan,Disbursement,3,0
19294,742351,21834,51,798,3929,Unemployed,38,Single,4,Good,Business Loan,File,4,0
19295,856995,22089,46,697,4221,Retired,6,Divorced,0,Poor,Home Loan,Disbursement,2,0
19296,275804,4748,21,409,18678,Employed,40,Married,3,Good,Personal Loan,File,4,0
19297,385815,23643,43,620,2481,Self-Employed,22,Widowed,4,Good,Home Loan,Sanction,1,0
19298,489091,31980,33,773,4593,Employed,23,Single,2,Good,Business Loan,Disbursement,0,0
19299,134909,8412,52,536,15728,Employed,14,Widowed,3,Good,Business Loan,File,0,0
19300,438039,29429,25,591,8586,Self-Employed,24,Divorced,3,Average,Car Loan,File,1,0
19301,454058,10377,40,573,11755,Unemployed,32,Married,4,Good,Personal Loan,Disbursement,1,0
19302,145688,27342,48,514,15624,Retired,29,Divorced,3,Good,Business Loan,Lead,0,0
19303,80976,38683,27,627,1367,Retired,12,Divorced,1,Average,Home Loan,Sanction,2,0
19304,762496,7341,33,477,13975,Retired,16,Single,4,Good,Personal Loan,Lead,0,0
19305,184810,30161,52,392,18026,Unemployed,40,Single,1,Poor,Home Loan,File,3,1
19306,280251,19181,38,343,8865,Retired,47,Single,2,Poor,Personal Loan,Sanction,0,1
19307,721764,25650,28,639,6356,Employed,49,Married,1,Average,Business Loan,Sanction,2,0
19308,623470,22040,49,508,5836,Employed,38,Widowed,4,Good,Business Loan,Lead,3,0
19309,772441,24736,40,812,18585,Unemployed,45,Married,3,Good,Personal Loan,Disbursement,0,0
19310,883219,11851,46,762,15792,Unemployed,35,Single,2,Average,Business Loan,Sanction,0,0
19311,807386,34805,38,377,12649,Unemployed,21,Divorced,4,Poor,Home Loan,File,1,1
19312,284087,36746,22,557,11085,Employed,20,Married,3,Average,Home Loan,Sanction,1,0
19313,45725,16429,63,563,1516,Self-Employed,38,Single,4,Good,Home Loan,File,4,0
19314,836866,17592,62,807,2529,Self-Employed,29,Widowed,3,Good,Personal Loan,Sanction,1,0
19315,877183,33558,44,437,15777,Self-Employed,49,Widowed,0,Good,Home Loan,Disbursement,4,0
19316,539398,32961,63,564,5492,Retired,56,Single,3,Good,Car Loan,File,2,0
19317,503864,34688,28,562,17788,Retired,42,Married,4,Good,Home Loan,Lead,2,0
19318,283606,5454,42,462,14897,Unemployed,51,Divorced,4,Average,Car Loan,Lead,3,0
19319,346376,39442,54,463,19241,Retired,12,Divorced,2,Good,Personal Loan,Lead,4,0
19320,714441,38128,52,755,12914,Employed,9,Widowed,3,Poor,Car Loan,Disbursement,0,0
19321,451015,22620,55,757,25,Retired,21,Married,3,Good,Business Loan,Sanction,2,0
19322,595855,39066,45,557,13098,Self-Employed,30,Married,4,Average,Home Loan,Disbursement,1,0
19323,487517,5475,27,322,7638,Unemployed,11,Married,3,Good,Car Loan,Sanction,2,0
19324,711584,23425,34,639,10424,Unemployed,54,Widowed,1,Good,Home Loan,Disbursement,0,0
19325,394569,20568,64,770,4190,Self-Employed,38,Widowed,4,Good,Home Loan,File,2,0
19326,847495,31593,49,513,12694,Self-Employed,19,Widowed,4,Average,Personal Loan,Sanction,1,0
19327,118394,29248,57,669,8398,Employed,50,Divorced,1,Average,Home Loan,Disbursement,2,0
19328,846672,17169,57,581,4477,Retired,59,Divorced,3,Good,Car Loan,Disbursement,2,0
19329,872784,6233,27,651,1581,Retired,22,Widowed,3,Good,Car Loan,Lead,4,0
19330,153940,4462,53,578,3007,Retired,42,Divorced,0,Good,Car Loan,Sanction,2,0
19331,998477,21616,37,793,9790,Self-Employed,48,Widowed,2,Good,Home Loan,Disbursement,3,0
19332,348133,26823,39,585,4954,Self-Employed,35,Single,0,Good,Home Loan,File,3,0
19333,27222,26430,45,618,1587,Employed,10,Single,1,Good,Home Loan,Lead,3,0
19334,84794,33877,28,510,1288,Employed,42,Widowed,1,Good,Home Loan,Sanction,2,0
19335,593212,32285,32,725,17537,Employed,28,Divorced,3,Good,Home Loan,File,1,0
19336,629142,34014,23,421,6703,Self-Employed,11,Single,3,Good,Personal Loan,Lead,3,0
19337,869945,23214,51,673,2719,Unemployed,8,Single,1,Good,Car Loan,Sanction,3,0
19338,789326,31392,64,797,1204,Employed,39,Single,4,Good,Home Loan,File,0,0
19339,846081,35230,28,395,2267,Unemployed,43,Divorced,0,Good,Personal Loan,Disbursement,0,0
19340,370130,21347,24,428,18808,Employed,13,Married,3,Good,Home Loan,File,2,0
19341,773103,7916,52,611,1811,Employed,32,Divorced,0,Good,Home Loan,Disbursement,1,0
19342,875181,12170,27,566,1689,Retired,28,Widowed,4,Good,Car Loan,Disbursement,2,0
19343,238127,14735,34,324,14668,Employed,54,Divorced,4,Poor,Car Loan,Lead,0,1
19344,509434,34348,54,726,4972,Self-Employed,42,Divorced,2,Good,Home Loan,File,3,0
19345,146295,28539,25,679,15314,Unemployed,45,Single,2,Good,Personal Loan,Disbursement,4,0
19346,184238,14542,32,536,18110,Self-Employed,15,Married,3,Good,Car Loan,Sanction,4,0
19347,44369,35070,57,709,12306,Retired,36,Widowed,1,Good,Business Loan,Sanction,1,0
19348,877811,24267,47,819,7985,Self-Employed,53,Widowed,2,Good,Personal Loan,Lead,2,0
19349,860824,2776,41,788,17247,Unemployed,32,Single,2,Average,Home Loan,Sanction,4,0
19350,982030,2623,33,413,18078,Employed,28,Married,4,Good,Business Loan,Sanction,2,0
19351,804093,36227,45,751,16061,Retired,8,Single,1,Good,Home Loan,Sanction,0,0
19352,675951,21770,54,486,12134,Unemployed,59,Single,2,Good,Business Loan,Lead,4,0
19353,338862,16723,62,537,2383,Unemployed,39,Single,4,Good,Personal Loan,Lead,4,0
19354,715595,39543,64,478,2694,Self-Employed,31,Divorced,2,Average,Business Loan,Lead,3,0
19355,275114,27055,37,313,2060,Retired,17,Widowed,2,Good,Business Loan,Lead,1,0
19356,52922,33327,41,435,4224,Employed,25,Single,2,Average,Personal Loan,Sanction,3,0
19357,498614,35829,35,770,3158,Self-Employed,23,Widowed,2,Good,Car Loan,Lead,2,0
19358,822187,35055,46,597,2941,Self-Employed,27,Widowed,3,Good,Business Loan,Lead,0,0
19359,650214,31764,53,670,13179,Unemployed,27,Widowed,1,Good,Personal Loan,Disbursement,4,0
19360,24416,25618,55,557,7530,Employed,38,Widowed,3,Good,Home Loan,Disbursement,1,0
19361,18672,24719,46,731,19425,Self-Employed,49,Single,1,Good,Car Loan,Disbursement,4,0
19362,481684,35911,32,492,11551,Retired,33,Single,3,Good,Home Loan,Disbursement,2,0
19363,133145,11615,42,436,19788,Unemployed,18,Single,4,Good,Home Loan,Lead,3,0
19364,707356,17882,30,347,19360,Retired,24,Widowed,3,Good,Business Loan,Disbursement,4,0
19365,865527,15196,29,498,13102,Self-Employed,40,Single,4,Good,Personal Loan,File,3,0
19366,5064,15909,56,349,18264,Retired,32,Widowed,1,Good,Car Loan,Disbursement,2,0
19367,73835,29092,54,494,716,Unemployed,10,Widowed,1,Good,Car Loan,Disbursement,4,0
19368,206457,23673,41,667,1370,Employed,7,Married,1,Good,Personal Loan,Sanction,1,0
19369,928143,21841,53,783,15491,Self-Employed,17,Single,2,Good,Car Loan,Sanction,3,0
